comment,youtube_id,date,like_num
송지효 코디가 과연 이 영상 유튜브 댓글을 볼지 궁금하지만 진짜 정신을 차리던가 코디를 바꾸던가 제발제발 변화가 있었으면 좋겠다 일단 머리부터라도..ㅠㅠㅠㅠ 진짜 개빡침 맨날 펑퍼짐한 조거팬츠+겁나 오버핏인 맨투맨+비니 셋 조합에서 벗어난 적이 거의 없어 바지 핏은 진심 할많하않이고...,가능한,11시간 전,1
욕 삐처리 안 하네 ㅋㅋㅋㅋ,kanye westbrook,5일 전,0
송지효 머리 벌칙임?,우리부모,5일 전,6
11:52 하하 팔 뭐임?? 고무고무인가,박다롱,5일 전,2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,태규니,4일 전,0
"In episode 581 SM was so rude to jihyo. How can she said that to JiHyo?! The brothers only teasing JK with YEH but they don't rude to JK but SM was too rude to say anything to jihyo,  this is not teasing like what's the brothers do to JK, she is totally insulting Jihyo.  JiHyo treat her so well all these years but she just simply insult JiHyo which she think just teasing or joke?!!!  It's not funny at all.",ladybug's journey,4일 전(수정됨),4
ㅋㅋㅋ걍 지석진털기 ㅜㅅ,민경,5일 전,0
이번에 대상 지석진이 받으려나??,세영,5일 전,0
송지효팬들은 스타일로 태클걸게 아니라 몇년째 예능감이라곤 찾아볼수없는 노잼을 태클걸어라. 머리 옷 지 하고싶은대로 하게 냅두고,섭섭이,3일 전,5
레미제라블 여주 머리 스타일,머머,1일 전,0
"예쁜컷 많은데 너무 쥐파먹은느낌,, 얼굴이 예뻐서 저정도지 나는...............................................................",JU HEE,5일 전,2
송지효 저머리 예쁘다는건 쿵쾅이거나 멕이는거임 ㅋㅋㅋ 진짜 저얼굴이 아줌마가 됐네 ㅠ,ᄋᄅᄋᄅ,5일 전,6
웰컴투 동막골 여자 주인공 닮았다,소다이소,5일 전,0
송지효 많이 늙긴 했구나…,김김,3일 전,3
근데 지석진 스타일리스트는 일부러 저러는 거야..? 아니면 지석진이 스스로 저리 입는건가?,김효찬,5일 전,0
난 15년넘게 지효누나 보며 좋은 기억밖엔 없는데 연예인 보며 스트레스 받는다는 사람들이 자칭 팬이라는게 너무 역겹다. 그렇게 소중한 추억들까지 전부 흑역사 만들고 상처주고 공개적으로 망신줘서 원하는데로 된다한들 행복하시겠어요? 이미 한류톱스타고 돈 벌만큼 벌고 누구보다도 성공한 사람인데도 그 나이에 시집도 안가고 배우활동과 병행하며 밤새가며 런닝맨 나오는건데 여전히 매주 볼수 있다는것만으로 고마운거지 도대체 뭐가 그렇게 바라는게 많으세요? 정작 그 갤러리 이번 생일때 모금조차 안한걸로 알고 있고 aaa 투표율도 비중 5%는 되려나 마녀식당 ost 앨범구매자도 반이 중국국기고 태극기는 얼마 되지도 않던데 해외팬덤에 비해 도움되는건 쥐뿔도 없으면서 시애미질이나 1등 ㅉㅉ 누나한테 그냥 개무시하라고 말해주고 싶다. 무능한 스태프들 욕먹어도 싼건 인정합니다만 팬이랍시고 연예인 인생에 이래라 저래라 할 권한은 없어요.,(T_T;),5일 전,2
혹시 울애기들이랑 코디가 같으신지….석삼,에바킹스텀블레이드,4일 전,0
긴머리로도 스타일링 다양하게할수있는데 굳이?,범이,4일 전,1
왜 숏컷한거지 그냥 냅둬도 이쁜데 이상하게,무무무무,3일 전,1
"왜 스타일리스트 탓하냐?? 스타일리스트가 무슨 힘이 있다고 송지효한테 강요해??애초에 자기가 자기 문제 모르고 옷 이상하게 입고 이번에 숏컷까지 논란 생긴건데. 웃긴다 웃겨. 니들이 송지효 탓이 아니라 스타일리스트 탓하는기 웃긴다고",에스카노르,1일 전,0
그냥 머리 잘못짤랐어 작품 때문이겠지 누가 일부로 저렇게 만들어,프모션,5일 전,2
아니 .....할말을 잃음........ 이정도면 스타일리스트가 진심 안티인거같음  진심 ...... 왜 굳이? 작품때문임...?? 왜 점졈... 아니 저건 좀 심한데? 어디 벌칙머리인줄 ㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂ 영구같아 제발 지효님 얼굴 이쁜거는 당연히 아는데요 솔직히 이영상에서는 처음으로 이쁘다는 생각 안들음 못생겨보였어,뱅지,5일 전(수정됨),1
런닝맨패션지석,전설의흑염룡,5일 전,0
처음에 나오는 지석진 옷은 그냥 멕이는거 아님??? 저게 뭐야 ㅋㅋㅋ,만디라크,5일 전,0
Spartace love 😘😘😘,Michelle Tulaylay,5일 전,0
11:57 아니 잠만 하하 살 뭐야,사랑이 먼데이 튜스데이,5일 전,1
지효언니 코디 볼때마다 안타까움....,다니카,2시간 전,0
지석진패션지적4,노승현,5일 전,0
금보라 ㅋㅋㅋ,디바냥이,5일 전,0
나만 지효언니 숏컷 보고 누군가들이 페미라 할까봐 긴장했나봐,연정,5일 전,0
00:21 썸네일은 4탄인데 3탄으로 나와있네요,채채채채채m,5일 전(수정됨),1
왕코형보다 더 코가 큰 나,죄송합니다,3일 전,0
12월 시상식도있는데 머리를 갑자기왜..?무슨일있으셨나...,Hide Kyle,5일 전(수정됨),0
능인고 진현 어?ㅋㅋ,후후이다 사훈 36 af bj kr,3일 전(수정됨),1
패션지적 4탄 아니고 3탄인둥,Y͎o͎o͎n͎ h͎e͎e͎,5일 전,0
하나만 걸려라 하고 입는거같음 ㅋㅋㅋㅋㅋ,qweasdzxc.,5일 전,0
"예능이라고 하지만 진짜 옷입은 걸로 지적 하는걸 (중딩,고딩) 하는짓거리를 하고있네",아이륜,5일 전(수정됨),0
근데 머리 진짜 더벅머리도 아니고 저게 뭐임 ㅠㅠ 자르다 만 느낌이네,MMMMMMMMM,23시간 전,0
패션'지'적,se cret,3일 전,1
지효언니 숏컷 자체는 너무 별론데 언니 얼굴이 다 커버하네 얼굴로 머리 압도해버림,IAMGOLDEN,5일 전,1
"아기다리고고기다리던패션지적3탄,,,",ㅇㅇ,5일 전,0
잘보았습니다,세웅,5일 전,0
송지효 작품때문에 숏컷한건가요?,Seoki,4일 전,0
2:13 고은찬,mgf,4일 전,2
저걸 누가연예인이한머리라고믿겠냐,qwer,3일 전,1
어제 이광수있었으면 비닐 다뜯어졌을듯,김용재,5일 전,0
송지효 소속사 일하긴 함 ? 진짜 존나 어이없음 언제까지 코디 저런 식으로 해줄거임 일 할 맛 존나 안나겠다 숏컷 시킬거면 좀 이쁘게 잘라주던가 눈 감고 잘랐나 송지효 얼굴 때문에 별 걸 다 시키는 것 같은데 예능인이기 전에 배우임 제발 반성하길,국어,5일 전,0
런닝맨 의상벌칙이 없어진이유,gkrtjsl3,5일 전,0
지석진코디는 대놓고컨셉충이라 웃기기라도하지 코디가망치는연예인이 이승기 송지효인듯 지석진공격당하는와중에 송지효옷보면진짜;,덴데,5일 전,0
송지효에 빌붇어서 페미뿌리는 스타일리스트 정리좀 했음 좋겠네,등심,2일 전,0
지석진쇼다 지석진쇼,John Rho,5일 전,0
짱구에 나오는 원장선생님?,신짱구좋아,5일 전,0
lmao,Mari,2일 전,1
송지효는 연기 그만두냐? 머리가 저게 뭐임?????,이하하하하하,5일 전,0
지석진 패션 안어울리는데 잘어울림,밍덕,5일 전,0
0:22자막이랑 제목중 뭐가 진짜죠?,안돼,5일 전,1
왜 패션지적 4인데 0:22 에는 3탄임? 알려주실분?,피츄,5일 전(수정됨),0
"이 영상 제목은 패션지적4탄인데영상안에서 ""구독 좋아요 알림설정"" 소리 나오는 제목은 패션지적 .zip3탄이 나오네요?!패션지적 .zip 4탄으로 써야되는거 아닌가요?",또르르,5일 전(수정됨),0
지효보고 들어왔는데 짜증...,이왕호,5일 전,0
13:57 명수형?,HZRider,4일 전,0
진짜 이상해 지효 단발머리 잘랐어,Dedi Gunawan,3일 전,0
오프닝에 3탄이라고 되어있는거 안 비밀,진딩,5일 전,1
언니 앞머리만 좀 기르자,강대성의 드럼스틱,4일 전,0
ㅋㅋ,도토리,5일 전,0
송지효씨 코디 ㅍㅁ아닐까 개인적인 생각이 드네요,Edward Choi,1일 전,0
"난 런닝맨을 계속  보아왔어요,그런데 좋은  분위기도 김종국만  나오면 싸해져요왜그런지...아무리 케릭터지만  이건 아닌듯...",geniu s,4일 전,2
"💌내 최신 개인 동영상은 여기에 있습니다.(◍•ᴗ•◍)❤---------------YOUNG-------GIRLS--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 👉 https://aishite.tokyo/vivi?HDRCam私のヌードセックス 💕Gaze: ""Amazed"" Lips: ""Sensual"" Smile: ""Sweeter"" Body: ""Colder"" Жизнь, как красивая мелодия, только песни перепутались. #однако #я #люблю #таких #рыбаков #垃圾",Ihsan Nur lael,4일 전,0
숏컷 이쁘기만 하그만.......,minkyu Kim,5일 전,1
런닝맨,알고리즘 KING,4일 전,1
2:01,작가지망생,5일 전,1
나 진짜 궁금해서 그러는데 왜 자른지 아는사람? 작품땜에 자른거야? 아니면 그냥 자른거야?,조소연,5일 전,0
썸네일에는 4탄인데? 이번께 3탄인가?,ㅎㅎㅎ,5일 전,0
저 단발은 참...,김주한,4일 전,0
지효누나 페미니즘은 진짜 아니야,ᄅᄅᄅ,5일 전,0
2:23,징구박스,5일 전(수정됨),0
0:20 4탄인데 3탄으로 오타났어요!!!,w s,4일 전,0
송지효 코디 페미냐?,합죽이가됩시다합,5일 전,1
송지효 옛날 숏컷보면 예쁜데저건 거지같음,락화생,4일 전,2
사실 전소민은 모든 면에서 패셔너블해 보이는 게 제일 안 좋다. 무릎 부츠를 신고 춤추는 무용수는 없습니다.  지석진그것은 그녀보다 훨씬 낫다.,peekaboo,3일 전,2
0:19 3탄이에여..?,묘지기,4일 전,0
숏컷 개념이 없나  어디 동네 바보로 만들어놨어,마르키시오,5일 전,2
어째서 인트로는 3탄이라고 적혀있는거에여...,소덕,5일 전,0
광수 하차한거 맞니?,ᄋᄆᄃ,5일 전,0
12:08,이이서준,5일 전,0
영상은 3탄이고 제목은 4탄이라니 뭐지,이름,5일 전,0
머리를 쥐뜯어놨구만,bio,5일 전,1
Probably not OK to dress up like Michael Jackson anymore.....,Dan Lee,5일 전,0
송지효는 왜 외모만 얘기하지..예능을 찍는건데...스타일보다 분량이 먼저인거 같은데,김상현,2일 전,0
"※   🔥      유,   투,  브,   트, * , 터  ,     회개와         거룩함     사,   역,    회 ,          검,  색         .................!",회개에합당한열매,3일 전,1
2:01썸네일 가운데...,이찬우,5일 전,0
"[영상/펌] 운명의 날: 미스터리 영웅의 젊은 시절https://youtu.be/ln3R47yZ9qs",아롱이네집,4일 전,0
패션지적 4탄인데 인트로에 3탄이라고 나와있네요,ᄋᄋ,5일 전,0
헐....,마더파더 대구,5일 전,1
송지효 탈코함?,니말이맞아,4일 전,0
머리를왜.. ㅋㅋ,sh wa,3일 전,0
Lol,Tam Qaz,2일 전,1
"인트로에 패션지적이 3탄이라고 한다, 그런데 말입니다, 왜 제목에는 4탄이라고 할까요?",Loyd Kim,4일 전,0
송지효 아니면 스타일리스트 둘중하나는 페미네,Forza,5일 전,0
패션지적 4인데 3으로 ;;,S W LEEM,5일 전,0
보여지는걸로  돈벌어먹다 안팔리거나 살만해지면 다 저러냐??ㅋㅋㅋ 국자이크 급이네  혐오스럽다,애수,5일 전,0
@기우쌤,하영,4일 전,0
난 왜 송지효 머리 잘어울리는 거 같지... 훨 어려보이는디.....ㅠ 내가 저런 쥐파먹은 머리를 워낙 좋아하긴 함 그 수지 당잠사 때도 머리 요상하다는 소리 많이 들엇는디 혼자 좋아함...,성이름,5일 전,0
송지효 아줌마 다 됐네 ㄹㅇ,Goo Seungchul,5일 전,2
왕,허기워기,5일 전,0
송지효 탈코르셋이가? 왜 갑자기 저러는거임? 나 고2때 같은반 긴생머리 여자애가 갑자기 투블럭질하고 왔길래 깜짝 놀랐었는데 그 뒤로 학교 안옴 ㅋㅋㅋㅋㅅㅂ,리채영,5일 전,1
"Erfahren Sie mehr über Schweden, das lebenswerteste Land der Welt https://youtu.be/b-3aIbRWa2c",yến hoang,4일 전,0
지효 팬들 화났던데 어쩌냐 근데 드라마 안들어와서 저렇게 한거 아닌가 ㅋㅋ,황인선,5일 전,0
머리왜이래.... ;;;;;;,멘시루,2일 전,0
송지효 이쁜데.... 자꾸 넉살생각나,멍때리네,5일 전,0
내가 김종국이라면 40대 아줌마 안 만나고 20대 어린 여자 만남,ela Margi,5일 전,1
아ㅏ재 와서 터아자내 ㅅㅂㄴㅎㅇ,고래사냥,4일 전,0
..,이민혁,4일 전,0
전소민도 참 별로 다 아무리 방송이라고 해도 그 딴 장난을 치냐 하는 사람과 몇몇 사람 재밌을려고 존나 눈치 안 보고 하는 것 봐,joon,12시간 전,0
02:23역시 지효의 인성이란.... 고삐리때 날라리였다더니 역시 인성 거지네,파출소고양이,5일 전(수정됨),3
제시 함 나와주라.니들이 뭔데 지효를 판단해 한번 시전해줘..코디가 어떤지는 모르겠는데 지효가 싫었으면 안 했겠지연예인이고 팬들 인기로 먹고사는 사람이긴 하지만 왜 사람을 가지고 인형놀이를 하려고 그래,유마화,2일 전,1
이광수없으니재미가안난다,Ga U,3일 전,1
런닝맨 재방송 보니까 요즘은 그냥 유명멤버 인지도로 버티고 있는 게 한계컨텐츠는 진작에 떨어졌는데 우려먹기로 앞으로 얼마나 더 갈려나,cks ghkd,4일 전,0
송지효님 스타일리스트 중국사람으로 교체했나요??? 뭐야;;;; 갑자기;;;;,rupan J,5일 전,0
ak29b,Wade Lee,5일 전,0
ㅉㅉ 얼마나 ㅈ노잼이면 저런 작의적으로 웃음을 줄까 ㅉㅉ,지호,5일 전,0
따질려면 송지효한테 따져야지 애초에 능력없는 헤메코 담당자 욕한다고 뭐가 달라짐? 하려면 송지효한테 따져서 걔들 손절하고 바꾸게해라,D-Rose,5일 전,1
ㅇ,아오,3일 전,0
런닝맨 다 캐릭터 확실한데 양세찬은 뭔캐릭임?? 개그도 코미디삘 안나오고 아쉽네,작작주주,4일 전,1
숏컷이고 나발이고 방송이나 열심히 좀 해라 철밥통공무원같아,초점나간눈동자,4일 전,2
노잼,생활탐구,5일 전,2
오,박연빈,5일 전,0
근데 송지효가 전소민싫어함? 뭔가 전소민한테만 항상 쌀쌀맞는거같어..,식사를합시다,5일 전,3
🎫❇🦚🦉🐦🐧🐥🐜🐤🐤🕊✳🐠☣☣🎃   사랑 때문에. 하나님은 당신의 아들 예수 그리스도를 보내어 우리를 대신하여 죽게 하셨습니다. 사흘 후에 그를 죽은 자 가운데서 살리셨습니다. 지금. 오직 예수 그리스도로 말미암아. 하나님은 우리에게 거저 주시는 영생을 선물로 주셨습니다. 네가 만일 네 입으로 예수를 주로 시인하며 또 하나님께서 그를 죽은 자 가운데서 살리신 것을 네 마음에 믿으면 또한 당신의 몸을 치유하겠다고 약속했습니다. (하늘을 우러러 하나님께 구하라),Al Beshure,4일 전(수정됨),0
재미없어,뭉게구름,5일 전,0
제발 머리 좀 자른거가지고 이런저런 평가하지마라 그냥 머리 잘랐네~하고 넘어가면 될 걸 기장이 어떻니 이건 안어울리고 저건 어울리니 무슨일 있는 줄 알았다느니 호들갑이 심하고 무례하다,찬란한고양이,5일 전,1
런닝맨 개노잼됐네 언제까지 달리려나,헬창매니아,3일 전,2
무한도전 ㅈㄴ따라하네 초딩프로 ㅋㅋ,SrC,4일 전,0
"전소민 오프닝때 회식 후 데려다주지 않은 것에 지랄하는데ㅅㅂ 상식이 있으면유부남이 데려다주면 그게 더 이상하지그걸 재미가 있다고 생각하는건가?유재석은 착해서고지석진은 합리적인 성격이라서해가 될 수 있는 짓은 안하는거임차가없으면 차를 사던가 대중교통을 타고가던가오빠데려다!줘!이게 뭐냐 유부남들한테 선좀 제발 지켜라제발 하차해라 런닝맨에서 선넘는 발언  계속할꺼면송지효처럼 가만히 있어도 중간은 간다유재석이 게스트나,멤버들 캐릭터 잡아주는데 이게 독이 된 케이스가 전소민임개구리?개 구리다",국민과현역병을고소한최초의문재인,4일 전,3
